date,year,n1,n2,n3,n4,n5,n6,div1_prize,div1_winners,url
12/9/2015,2015,5,13,21,25,38,40,0,0,https://lottery.hk/en/mark-six/results/2015-09-12
15/9/2015,2015,3,5,17,22,25,27,0,0,https://lottery.hk/en/mark-six/results/2015-09-15
17/9/2015,2015,1,4,9,17,35,41,0,0,https://lottery.hk/en/mark-six/results/2015-09-17
22/9/2015,2015,2,11,12,25,36,43,"90,031,310",0.5,https://lottery.hk/en/mark-six/results/2015-09-22
24/9/2015,2015,4,10,15,16,24,28,0,0,https://lottery.hk/en/mark-six/results/2015-09-24
26/9/2015,2015,6,15,16,18,37,43,0,0,https://lottery.hk/en/mark-six/results/2015-09-26
30/9/2015,2015,9,10,23,28,37,46,"25,355,030",3.5,https://lottery.hk/en/mark-six/results/2015-09-30
3/10/2015,2015,8,10,16,30,39,40,0,0,https://lottery.hk/en/mark-six/results/2015-10-03
6/10/2015,2015,2,7,9,22,32,46,0,0,https://lottery.hk/en/mark-six/results/2015-10-06
8/10/2015,2015,8,17,28,34,39,40,0,0,https://lottery.hk/en/mark-six/results/2015-10-08
11/10/2015,2015,4,21,22,35,36,46,0,0,https://lottery.hk/en/mark-six/results/2015-10-11
13/10/2015,2015,1,4,22,30,33,34,"36,835,940",1,https://lottery.hk/en/mark-six/results/2015-10-13
15/10/2015,2015,17,18,26,30,33,34,0,0,https://lottery.hk/en/mark-six/results/2015-10-15
17/10/2015,2015,2,12,19,33,34,48,0,0,https://lottery.hk/en/mark-six/results/2015-10-17
19/10/2015,2015,7,11,15,38,39,46,0,0,https://lottery.hk/en/mark-six/results/2015-10-19
21/10/2015,2015,1,14,16,25,40,48,0,0,https://lottery.hk/en/mark-six/results/2015-10-21
24/10/2015,2015,18,27,28,34,35,45,"36,592,660",1,https://lottery.hk/en/mark-six/results/2015-10-24
27/10/2015,2015,20,22,31,33,39,44,0,0,https://lottery.hk/en/mark-six/results/2015-10-27
29/10/2015,2015,4,5,6,22,31,46,"20,611,170",2,https://lottery.hk/en/mark-six/results/2015-10-29
31/10/2015,2015,4,10,28,37,42,48,0,0,https://lottery.hk/en/mark-six/results/2015-10-31
3/11/2015,2015,7,12,13,25,34,38,0,0,https://lottery.hk/en/mark-six/results/2015-11-03
5/11/2015,2015,5,10,11,25,27,44,0,0,https://lottery.hk/en/mark-six/results/2015-11-05
7/11/2015,2015,6,16,27,34,44,48,"26,249,980",1,https://lottery.hk/en/mark-six/results/2015-11-07
10/11/2015,2015,4,14,28,42,43,47,0,0,https://lottery.hk/en/mark-six/results/2015-11-10
12/11/2015,2015,10,20,24,28,33,45,0,0,https://lottery.hk/en/mark-six/results/2015-11-12
15/11/2015,2015,13,15,24,28,41,45,0,0,https://lottery.hk/en/mark-six/results/2015-11-15
17/11/2015,2015,12,13,31,33,35,47,"32,376,390",1,https://lottery.hk/en/mark-six/results/2015-11-17
19/11/2015,2015,13,15,25,40,41,48,0,0,https://lottery.hk/en/mark-six/results/2015-11-19
22/11/2015,2015,9,20,30,33,38,39,0,0,https://lottery.hk/en/mark-six/results/2015-11-22
24/11/2015,2015,17,21,22,36,41,44,0,0,https://lottery.hk/en/mark-six/results/2015-11-24
26/11/2015,2015,10,17,25,26,39,44,0,0,https://lottery.hk/en/mark-six/results/2015-11-26
28/11/2015,2015,15,21,24,25,28,31,"34,943,110",1,https://lottery.hk/en/mark-six/results/2015-11-28
1/12/2015,2015,8,9,10,22,33,40,0,0,https://lottery.hk/en/mark-six/results/2015-12-01
3/12/2015,2015,4,11,14,41,42,44,"12,596,600",1,https://lottery.hk/en/mark-six/results/2015-12-03
5/12/2015,2015,6,16,19,34,35,46,0,0,https://lottery.hk/en/mark-six/results/2015-12-05
8/12/2015,2015,9,10,25,40,48,49,"12,180,010",1,https://lottery.hk/en/mark-six/results/2015-12-08
10/12/2015,2015,9,24,29,32,34,47,"8,000,000",1,https://lottery.hk/en/mark-six/results/2015-12-10
12/12/2015,2015,16,18,27,35,42,44,0,0,https://lottery.hk/en/mark-six/results/2015-12-12
15/12/2015,2015,18,22,40,41,48,49,0,0,https://lottery.hk/en/mark-six/results/2015-12-15
17/12/2015,2015,18,20,24,36,44,45,"21,007,130",1,https://lottery.hk/en/mark-six/results/2015-12-17
20/12/2015,2015,6,11,16,20,43,45,0,0,https://lottery.hk/en/mark-six/results/2015-12-20
22/12/2015,2015,11,28,36,38,44,48,0,0,https://lottery.hk/en/mark-six/results/2015-12-22
24/12/2015,2015,12,18,20,28,33,47,0,0,https://lottery.hk/en/mark-six/results/2015-12-24
26/12/2015,2015,1,8,33,37,42,47,0,0,https://lottery.hk/en/mark-six/results/2015-12-26
29/12/2015,2015,3,5,20,30,33,38,0,0,https://lottery.hk/en/mark-six/results/2015-12-29
31/12/2015,2015,2,11,12,22,24,25,0,0,https://lottery.hk/en/mark-six/results/2015-12-31
2/1/2016,2016,6,8,11,32,34,41,0,0,https://lottery.hk/en/mark-six/results/2016-01-02
5/1/2016,2016,2,5,7,18,30,45,"53,159,400",1.5,https://lottery.hk/en/mark-six/results/2016-01-05
7/1/2016,2016,6,9,11,29,43,47,0,0,https://lottery.hk/en/mark-six/results/2016-01-07
10/1/2016,2016,4,8,15,18,30,45,0,0,https://lottery.hk/en/mark-six/results/2016-01-10
12/1/2016,2016,8,13,15,35,44,45,0,0,https://lottery.hk/en/mark-six/results/2016-01-12
14/1/2016,2016,1,2,10,23,32,49,"30,513,670",0.5,https://lottery.hk/en/mark-six/results/2016-01-14
16/1/2016,2016,1,2,6,37,40,43,0,0,https://lottery.hk/en/mark-six/results/2016-01-16
19/1/2016,2016,8,18,20,25,30,39,"32,356,790",0.5,https://lottery.hk/en/mark-six/results/2016-01-19
21/1/2016,2016,2,12,33,40,45,47,"22,509,740",1,https://lottery.hk/en/mark-six/results/2016-01-21
23/1/2016,2016,7,8,12,14,23,32,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2016-01-23
26/1/2016,2016,5,9,22,26,27,40,0,0,https://lottery.hk/en/mark-six/results/2016-01-26
28/1/2016,2016,8,20,30,34,42,48,0,0,https://lottery.hk/en/mark-six/results/2016-01-28
30/1/2016,2016,1,5,29,32,39,44,0,0,https://lottery.hk/en/mark-six/results/2016-01-30
2/2/2016,2016,18,28,30,33,34,36,"19,497,340",1.5,https://lottery.hk/en/mark-six/results/2016-02-02
4/2/2016,2016,7,13,15,35,38,45,"8,000,000",1,https://lottery.hk/en/mark-six/results/2016-02-04
7/2/2016,2016,11,13,15,19,21,29,"8,000,000",1,https://lottery.hk/en/mark-six/results/2016-02-07
11/2/2016,2016,3,4,17,30,35,47,"54,916,660",1,https://lottery.hk/en/mark-six/results/2016-02-11
13/2/2016,2016,8,14,24,29,36,43,0,0,https://lottery.hk/en/mark-six/results/2016-02-13
16/2/2016,2016,18,21,22,34,42,43,0,0,https://lottery.hk/en/mark-six/results/2016-02-16
18/2/2016,2016,13,20,38,39,41,45,"24,693,930",1,https://lottery.hk/en/mark-six/results/2016-02-18
20/2/2016,2016,12,20,39,44,47,49,0,0,https://lottery.hk/en/mark-six/results/2016-02-20
23/2/2016,2016,9,15,24,27,44,45,0,0,https://lottery.hk/en/mark-six/results/2016-02-23
25/2/2016,2016,3,6,22,24,45,47,0,0,https://lottery.hk/en/mark-six/results/2016-02-25
27/2/2016,2016,6,9,11,20,27,44,"29,307,500",1,https://lottery.hk/en/mark-six/results/2016-02-27
1/3/2016,2016,11,16,19,21,30,33,"27,218,060",5,https://lottery.hk/en/mark-six/results/2016-03-01
3/3/2016,2016,1,2,5,7,16,45,0,0,https://lottery.hk/en/mark-six/results/2016-03-03
5/3/2016,2016,17,26,29,32,48,49,0,0,https://lottery.hk/en/mark-six/results/2016-03-05
8/3/2016,2016,3,4,16,30,34,39,"14,174,240",1.5,https://lottery.hk/en/mark-six/results/2016-03-08
10/3/2016,2016,9,14,24,30,33,48,0,0,https://lottery.hk/en/mark-six/results/2016-03-10
12/3/2016,2016,3,23,33,36,41,49,0,0,https://lottery.hk/en/mark-six/results/2016-03-12
15/3/2016,2016,1,6,19,26,28,41,0,0,https://lottery.hk/en/mark-six/results/2016-03-15
17/3/2016,2016,3,8,15,16,17,38,"9,717,420",3,https://lottery.hk/en/mark-six/results/2016-03-17
19/3/2016,2016,23,25,35,39,42,43,0,0,https://lottery.hk/en/mark-six/results/2016-03-19
22/3/2016,2016,5,10,18,24,27,49,"8,048,860",2,https://lottery.hk/en/mark-six/results/2016-03-22
24/3/2016,2016,16,18,21,25,35,46,0,0,https://lottery.hk/en/mark-six/results/2016-03-24
26/3/2016,2016,17,24,38,44,46,47,0,0,https://lottery.hk/en/mark-six/results/2016-03-26
29/3/2016,2016,9,12,13,22,30,31,"18,485,350",0.5,https://lottery.hk/en/mark-six/results/2016-03-29
2/4/2016,2016,4,6,29,34,36,45,0,0,https://lottery.hk/en/mark-six/results/2016-04-02
5/4/2016,2016,4,10,21,30,35,43,0,0,https://lottery.hk/en/mark-six/results/2016-04-05
7/4/2016,2016,8,21,25,32,34,45,"30,895,240",0.5,https://lottery.hk/en/mark-six/results/2016-04-07
9/4/2016,2016,3,6,13,38,43,44,0,0,https://lottery.hk/en/mark-six/results/2016-04-09
12/4/2016,2016,21,25,28,33,46,48,"30,011,980",0.5,https://lottery.hk/en/mark-six/results/2016-04-12
14/4/2016,2016,14,21,25,27,44,46,0,0,https://lottery.hk/en/mark-six/results/2016-04-14
17/4/2016,2016,16,24,28,35,45,46,0,0,https://lottery.hk/en/mark-six/results/2016-04-17
19/4/2016,2016,5,8,30,34,45,48,0,0,https://lottery.hk/en/mark-six/results/2016-04-19
21/4/2016,2016,3,5,14,15,39,41,0,0,https://lottery.hk/en/mark-six/results/2016-04-21
23/4/2016,2016,2,10,16,35,46,47,0,0,https://lottery.hk/en/mark-six/results/2016-04-23
26/4/2016,2016,1,3,25,27,28,45,0,0,https://lottery.hk/en/mark-six/results/2016-04-26
30/4/2016,2016,11,20,28,29,44,49,0,0,https://lottery.hk/en/mark-six/results/2016-04-30
5/5/2016,2016,6,7,12,15,27,36,0,0,https://lottery.hk/en/mark-six/results/2016-05-05
10/5/2016,2016,20,26,28,32,40,45,"84,659,780",2,https://lottery.hk/en/mark-six/results/2016-05-10
12/5/2016,2016,4,12,19,20,27,49,0,0,https://lottery.hk/en/mark-six/results/2016-05-12
15/5/2016,2016,2,11,25,28,36,46,"13,855,260",1,https://lottery.hk/en/mark-six/results/2016-05-15
17/5/2016,2016,1,19,23,24,32,40,0,0,https://lottery.hk/en/mark-six/results/2016-05-17
19/5/2016,2016,2,8,20,24,37,39,0,0,https://lottery.hk/en/mark-six/results/2016-05-19
21/5/2016,2016,6,13,23,25,44,48,"22,833,480",1,https://lottery.hk/en/mark-six/results/2016-05-21
24/5/2016,2016,14,18,33,34,35,46,0,0,https://lottery.hk/en/mark-six/results/2016-05-24
26/5/2016,2016,9,15,36,38,46,48,0,0,https://lottery.hk/en/mark-six/results/2016-05-26
28/5/2016,2016,21,23,32,33,36,42,"21,775,340",1,https://lottery.hk/en/mark-six/results/2016-05-28
31/5/2016,2016,21,24,36,38,39,44,"8,000,000",1,https://lottery.hk/en/mark-six/results/2016-05-31
2/6/2016,2016,3,4,19,24,26,34,0,0,https://lottery.hk/en/mark-six/results/2016-06-02
4/6/2016,2016,8,16,21,32,38,48,0,0,https://lottery.hk/en/mark-six/results/2016-06-04
6/6/2016,2016,2,5,8,12,20,49,0,0,https://lottery.hk/en/mark-six/results/2016-06-06
8/6/2016,2016,4,13,34,36,42,48,0,0,https://lottery.hk/en/mark-six/results/2016-06-08
11/6/2016,2016,10,14,23,29,40,42,0,0,https://lottery.hk/en/mark-six/results/2016-06-11
14/6/2016,2016,13,15,30,36,44,49,0,0,https://lottery.hk/en/mark-six/results/2016-06-14
16/6/2016,2016,19,22,27,29,45,48,"26,446,460",2,https://lottery.hk/en/mark-six/results/2016-06-16
18/6/2016,2016,4,5,8,12,34,37,0,0,https://lottery.hk/en/mark-six/results/2016-06-18
21/6/2016,2016,9,10,20,21,38,39,0,0,https://lottery.hk/en/mark-six/results/2016-06-21
23/6/2016,2016,6,9,21,35,48,49,0,0,https://lottery.hk/en/mark-six/results/2016-06-23
25/6/2016,2016,10,15,22,38,42,43,"23,796,070",0.5,https://lottery.hk/en/mark-six/results/2016-06-25
28/6/2016,2016,7,13,23,30,32,48,0,0,https://lottery.hk/en/mark-six/results/2016-06-28
30/6/2016,2016,2,5,6,7,16,29,"22,324,120",1,https://lottery.hk/en/mark-six/results/2016-06-30
2/7/2016,2016,2,8,16,32,33,37,0,0,https://lottery.hk/en/mark-six/results/2016-07-02
5/7/2016,2016,1,6,13,17,34,44,0,0,https://lottery.hk/en/mark-six/results/2016-07-05
7/7/2016,2016,13,14,21,31,38,44,0,0,https://lottery.hk/en/mark-six/results/2016-07-07
9/7/2016,2016,7,19,20,28,30,31,0,0,https://lottery.hk/en/mark-six/results/2016-07-09
12/7/2016,2016,12,20,31,32,35,45,"36,859,760",1,https://lottery.hk/en/mark-six/results/2016-07-12
14/7/2016,2016,16,21,30,36,38,47,0,0,https://lottery.hk/en/mark-six/results/2016-07-14
16/7/2016,2016,1,2,7,16,24,34,0,0,https://lottery.hk/en/mark-six/results/2016-07-16
19/7/2016,2016,7,21,27,33,46,47,0,0,https://lottery.hk/en/mark-six/results/2016-07-19
22/7/2016,2016,10,11,22,41,44,46,"107,893,900",0.5,https://lottery.hk/en/mark-six/results/2016-07-22
24/7/2016,2016,11,18,26,31,39,44,"68,372,410",1,https://lottery.hk/en/mark-six/results/2016-07-24
26/7/2016,2016,3,14,17,21,28,49,0,0,https://lottery.hk/en/mark-six/results/2016-07-26
28/7/2016,2016,12,20,24,35,39,47,"16,042,160",0.5,https://lottery.hk/en/mark-six/results/2016-07-28
30/7/2016,2016,9,21,29,33,35,48,"15,741,020",1,https://lottery.hk/en/mark-six/results/2016-07-30
2/8/2016,2016,7,11,12,19,21,39,0,0,https://lottery.hk/en/mark-six/results/2016-08-02
4/8/2016,2016,10,16,34,41,45,47,"14,233,140",1,https://lottery.hk/en/mark-six/results/2016-08-04
6/8/2016,2016,2,17,23,32,36,40,"8,000,000",1,https://lottery.hk/en/mark-six/results/2016-08-06
9/8/2016,2016,5,9,13,22,34,39,0,0,https://lottery.hk/en/mark-six/results/2016-08-09
11/8/2016,2016,10,11,19,23,30,38,0,0,https://lottery.hk/en/mark-six/results/2016-08-11
13/8/2016,2016,3,4,11,23,44,47,0,0,https://lottery.hk/en/mark-six/results/2016-08-13
16/8/2016,2016,5,12,14,20,27,46,0,0,https://lottery.hk/en/mark-six/results/2016-08-16
18/8/2016,2016,3,17,20,22,45,46,0,0,https://lottery.hk/en/mark-six/results/2016-08-18
20/8/2016,2016,2,3,15,28,46,48,0,0,https://lottery.hk/en/mark-six/results/2016-08-20
23/8/2016,2016,14,16,24,25,43,44,"55,846,660",0.5,https://lottery.hk/en/mark-six/results/2016-08-23
25/8/2016,2016,4,20,34,35,40,47,"36,248,280",1,https://lottery.hk/en/mark-six/results/2016-08-25
27/8/2016,2016,3,6,13,24,37,43,0,0,https://lottery.hk/en/mark-six/results/2016-08-27
30/8/2016,2016,14,20,21,31,34,42,"14,445,740",0.5,https://lottery.hk/en/mark-six/results/2016-08-30
1/9/2016,2016,8,11,13,30,34,49,0,0,https://lottery.hk/en/mark-six/results/2016-09-01
4/9/2016,2016,8,25,26,28,38,43,"18,604,190",0.5,https://lottery.hk/en/mark-six/results/2016-09-04
6/9/2016,2016,11,15,33,41,43,48,0,0,https://lottery.hk/en/mark-six/results/2016-09-06
8/9/2016,2016,3,4,5,26,45,48,0,0,https://lottery.hk/en/mark-six/results/2016-09-08
10/9/2016,2016,7,16,32,37,38,46,0,0,https://lottery.hk/en/mark-six/results/2016-09-10
13/9/2016,2016,1,13,19,21,38,49,"55,625,480",1.5,https://lottery.hk/en/mark-six/results/2016-09-13
15/9/2016,2016,24,25,34,35,44,49,0,0,https://lottery.hk/en/mark-six/results/2016-09-15
17/9/2016,2016,3,18,21,25,31,42,0,0,https://lottery.hk/en/mark-six/results/2016-09-17
20/9/2016,2016,4,16,19,27,41,44,"20,720,150",0.5,https://lottery.hk/en/mark-six/results/2016-09-20
22/9/2016,2016,5,30,38,43,44,47,0,0,https://lottery.hk/en/mark-six/results/2016-09-22
24/9/2016,2016,1,17,20,34,43,44,"26,170,670",1,https://lottery.hk/en/mark-six/results/2016-09-24
27/9/2016,2016,12,16,19,23,28,32,0,0,https://lottery.hk/en/mark-six/results/2016-09-27
29/9/2016,2016,14,20,28,33,41,48,0,0,https://lottery.hk/en/mark-six/results/2016-09-29
2/10/2016,2016,7,8,21,22,34,46,0,0,https://lottery.hk/en/mark-six/results/2016-10-02
4/10/2016,2016,2,6,10,28,38,40,"25,918,710",0.5,https://lottery.hk/en/mark-six/results/2016-10-04
6/10/2016,2016,5,11,13,19,33,48,0,0,https://lottery.hk/en/mark-six/results/2016-10-06
9/10/2016,2016,12,26,28,36,45,49,"25,102,070",1,https://lottery.hk/en/mark-six/results/2016-10-09
11/10/2016,2016,16,19,24,28,36,42,0,0,https://lottery.hk/en/mark-six/results/2016-10-11
13/10/2016,2016,2,9,16,27,32,40,0,0,https://lottery.hk/en/mark-six/results/2016-10-13
15/10/2016,2016,7,12,18,27,28,40,0,0,https://lottery.hk/en/mark-six/results/2016-10-15
18/10/2016,2016,8,27,28,30,38,41,"23,998,200",0.5,https://lottery.hk/en/mark-six/results/2016-10-18
20/10/2016,2016,2,4,7,15,28,45,0,0,https://lottery.hk/en/mark-six/results/2016-10-20
22/10/2016,2016,3,12,13,20,33,43,0,0,https://lottery.hk/en/mark-six/results/2016-10-22
25/10/2016,2016,7,8,12,17,22,29,"30,026,600",2.5,https://lottery.hk/en/mark-six/results/2016-10-25
27/10/2016,2016,8,16,17,34,35,44,0,0,https://lottery.hk/en/mark-six/results/2016-10-27
29/10/2016,2016,22,26,32,38,43,47,0,0,https://lottery.hk/en/mark-six/results/2016-10-29
1/11/2016,2016,1,2,21,31,33,36,0,0,https://lottery.hk/en/mark-six/results/2016-11-01
3/11/2016,2016,6,14,18,22,30,38,0,0,https://lottery.hk/en/mark-six/results/2016-11-03
5/11/2016,2016,9,12,31,39,42,46,0,0,https://lottery.hk/en/mark-six/results/2016-11-05
8/11/2016,2016,3,5,6,11,34,42,"28,255,500",1.5,https://lottery.hk/en/mark-six/results/2016-11-08
10/11/2016,2016,3,17,38,39,46,49,0,0,https://lottery.hk/en/mark-six/results/2016-11-10
13/11/2016,2016,2,16,27,29,34,41,0,0,https://lottery.hk/en/mark-six/results/2016-11-13
15/11/2016,2016,10,15,17,18,27,40,0,0,https://lottery.hk/en/mark-six/results/2016-11-15
17/11/2016,2016,5,18,26,28,30,45,0,0,https://lottery.hk/en/mark-six/results/2016-11-17
19/11/2016,2016,2,6,23,24,37,42,0,0,https://lottery.hk/en/mark-six/results/2016-11-19
22/11/2016,2016,12,13,16,18,38,40,0,0,https://lottery.hk/en/mark-six/results/2016-11-22
24/11/2016,2016,3,9,24,31,38,49,0,0,https://lottery.hk/en/mark-six/results/2016-11-24
26/11/2016,2016,1,2,3,4,7,10,"2,815,140",23.5,https://lottery.hk/en/mark-six/results/2016-11-26
29/11/2016,2016,4,11,18,22,24,49,"8,000,000",1,https://lottery.hk/en/mark-six/results/2016-11-29
1/12/2016,2016,9,15,18,21,24,37,0,0,https://lottery.hk/en/mark-six/results/2016-12-01
3/12/2016,2016,8,13,23,30,47,48,0,0,https://lottery.hk/en/mark-six/results/2016-12-03
6/12/2016,2016,3,7,17,29,32,49,"18,838,130",0.5,https://lottery.hk/en/mark-six/results/2016-12-06
8/12/2016,2016,9,24,26,28,37,39,"14,952,940",1,https://lottery.hk/en/mark-six/results/2016-12-08
10/12/2016,2016,7,22,32,33,34,39,0,0,https://lottery.hk/en/mark-six/results/2016-12-10
13/12/2016,2016,7,14,26,31,38,44,"15,276,750",0.5,https://lottery.hk/en/mark-six/results/2016-12-13
15/12/2016,2016,15,19,20,32,33,34,"13,476,990",0.5,https://lottery.hk/en/mark-six/results/2016-12-15
18/12/2016,2016,3,10,21,26,28,38,0,0,https://lottery.hk/en/mark-six/results/2016-12-18
20/12/2016,2016,5,28,32,34,37,48,0,0,https://lottery.hk/en/mark-six/results/2016-12-20
23/12/2016,2016,4,14,16,25,32,35,"27,442,250",0.5,https://lottery.hk/en/mark-six/results/2016-12-23
25/12/2016,2016,3,4,10,26,37,43,0,0,https://lottery.hk/en/mark-six/results/2016-12-25
29/12/2016,2016,2,11,13,15,17,21,0,0,https://lottery.hk/en/mark-six/results/2016-12-29
31/12/2016,2016,8,9,12,15,17,28,"11,582,010",3,https://lottery.hk/en/mark-six/results/2016-12-31
3/1/2017,2017,4,11,22,29,37,46,"30,252,220",2.5,https://lottery.hk/en/mark-six/results/2017-01-03
5/1/2017,2017,5,14,20,21,36,49,0,0,https://lottery.hk/en/mark-six/results/2017-01-05
7/1/2017,2017,7,10,14,29,45,46,0,0,https://lottery.hk/en/mark-six/results/2017-01-07
10/1/2017,2017,2,7,14,26,38,39,"22,855,160",0.5,https://lottery.hk/en/mark-six/results/2017-01-10
12/1/2017,2017,18,25,27,30,40,43,0,0,https://lottery.hk/en/mark-six/results/2017-01-12
15/1/2017,2017,1,6,22,37,44,48,"16,516,210",1.5,https://lottery.hk/en/mark-six/results/2017-01-15
17/1/2017,2017,26,27,28,36,42,47,0,0,https://lottery.hk/en/mark-six/results/2017-01-17
19/1/2017,2017,1,2,13,23,35,43,"13,724,920",1,https://lottery.hk/en/mark-six/results/2017-01-19
21/1/2017,2017,8,27,28,37,38,49,0,0,https://lottery.hk/en/mark-six/results/2017-01-21
24/1/2017,2017,2,5,23,27,36,43,0,0,https://lottery.hk/en/mark-six/results/2017-01-24
26/1/2017,2017,13,24,28,29,31,44,"25,496,990",1,https://lottery.hk/en/mark-six/results/2017-01-26
28/1/2017,2017,8,15,25,30,34,40,0,0,https://lottery.hk/en/mark-six/results/2017-01-28
1/2/2017,2017,13,14,18,23,29,35,"35,772,980",2.5,https://lottery.hk/en/mark-six/results/2017-02-01
4/2/2017,2017,7,14,25,28,33,40,"8,000,000",1,https://lottery.hk/en/mark-six/results/2017-02-04
7/2/2017,2017,6,11,22,25,32,33,0,0,https://lottery.hk/en/mark-six/results/2017-02-07
9/2/2017,2017,3,12,13,19,24,45,"6,965,180",2,https://lottery.hk/en/mark-six/results/2017-02-09
12/2/2017,2017,7,21,26,30,38,47,0,0,https://lottery.hk/en/mark-six/results/2017-02-12
14/2/2017,2017,14,16,21,28,43,46,0,0,https://lottery.hk/en/mark-six/results/2017-02-14
16/2/2017,2017,5,8,23,34,41,44,0,0,https://lottery.hk/en/mark-six/results/2017-02-16
18/2/2017,2017,5,8,12,17,20,37,0,0,https://lottery.hk/en/mark-six/results/2017-02-18
21/2/2017,2017,1,7,13,29,32,44,0,0,https://lottery.hk/en/mark-six/results/2017-02-21
23/2/2017,2017,13,15,16,32,34,46,0,0,https://lottery.hk/en/mark-six/results/2017-02-23
25/2/2017,2017,4,12,19,20,25,26,0,0,https://lottery.hk/en/mark-six/results/2017-02-25
28/2/2017,2017,15,20,24,34,42,44,"75,969,490",1,https://lottery.hk/en/mark-six/results/2017-02-28
2/3/2017,2017,6,13,31,42,43,45,0,0,https://lottery.hk/en/mark-six/results/2017-03-02
4/3/2017,2017,10,18,22,23,29,32,0,0,https://lottery.hk/en/mark-six/results/2017-03-04
7/3/2017,2017,2,14,18,19,40,43,0,0,https://lottery.hk/en/mark-six/results/2017-03-07
9/3/2017,2017,17,19,25,35,41,44,0,0,https://lottery.hk/en/mark-six/results/2017-03-09
11/3/2017,2017,1,4,20,27,32,39,0,0,https://lottery.hk/en/mark-six/results/2017-03-11
14/3/2017,2017,2,32,33,35,36,44,"54,978,560",0.5,https://lottery.hk/en/mark-six/results/2017-03-14
16/3/2017,2017,1,2,11,19,40,48,0,0,https://lottery.hk/en/mark-six/results/2017-03-16
18/3/2017,2017,2,13,17,23,30,46,"44,284,630",1,https://lottery.hk/en/mark-six/results/2017-03-18
21/3/2017,2017,8,12,20,25,37,46,0,0,https://lottery.hk/en/mark-six/results/2017-03-21
23/3/2017,2017,5,14,17,33,41,47,0,0,https://lottery.hk/en/mark-six/results/2017-03-23
25/3/2017,2017,9,10,23,30,38,48,0,0,https://lottery.hk/en/mark-six/results/2017-03-25
28/3/2017,2017,2,9,21,35,36,40,0,0,https://lottery.hk/en/mark-six/results/2017-03-28
